month,opening,white_bucket,black_bucket,games,white_pct,black_pct,draw_pct
2013-01,Vienna Game: Mieses Variation,1700,1400,1,100.000,0.000,0.000
2013-01,"Queen's Pawn Game: Veresov Attack, Dutch System",1500,1300,1,0.000,100.000,0.000
2013-01,"Sicilian Defense: Smith-Morra Gambit Declined, Center Formation",1700,1600,1,100.000,0.000,0.000
2013-01,Queen's Gambit Declined,1300,2000,1,0.000,100.000,0.000
2013-01,Italian Game: Anti-Fried Liver Defense,1900,1100,1,100.000,0.000,0.000
2013-01,"King's Gambit Declined, Classical Variation",2000,2000,1,100.000,0.000,0.000
2013-01,"French Defense: Advance Variation, Nimzowitsch System",1200,1600,1,0.000,100.000,0.000
2013-01,Center Game: Kieseritzky Variation #4,1500,1700,1,0.000,100.000,0.000
2013-01,French Defense: Winawer Variation,1500,1300,1,100.000,0.000,0.000
2013-01,Queen's Pawn Game: Levitsky Attack,900,0,1,100.000,0.000,0.000
2013-01,"Englund Gambit Declined, Reversed Mokele Mbembe",1100,1600,1,0.000,100.000,0.000
2013-01,"Slav Defense: Slav Gambit, Alekhine Attack",1900,1600,1,0.000,100.000,0.000
2013-01,Caro-Kann Defense: Masi Variation,1400,1600,1,0.000,100.000,0.000
2013-01,Bishop's Opening: Calabrese Countergambit,1500,1700,1,0.000,100.000,0.000
2013-01,Alekhine Defense: John Tracy Gambit,1600,1100,1,100.000,0.000,0.000
2013-01,Englund Gambit Complex: Englund Gambit,2000,1500,1,100.000,0.000,0.000
2013-01,French Defense: Franco-Hiva Gambit II,1800,1800,1,0.000,100.000,0.000
2013-01,Slav Defense: Exchange Variation,1600,1800,1,0.000,100.000,0.000
2013-01,King's Pawn Game: Dresden Opening,1100,1300,1,0.000,0.000,100.000
2013-01,Yusupov-Rubinstein System,1300,1600,1,0.000,100.000,0.000
2013-01,"Bird Opening: Dutch Variation, Batavo Gambit",1700,1500,1,100.000,0.000,0.000
2013-01,Queen's Pawn Game: Franco-Sicilian Defense,1900,1700,1,0.000,100.000,0.000
2013-01,King's Indian Defense: Normal Variation,1800,1800,1,0.000,100.000,0.000
2013-01,Bird Opening: From's Gambit,1700,1900,1,0.000,100.000,0.000
2013-01,"Sicilian Defense: Dragon Variation, Yugoslav Attack, Early Deviations",1900,1700,1,100.000,0.000,0.000
2013-01,King's Pawn Game: Macleod Attack,1300,1900,1,0.000,100.000,0.000
2013-01,Four Knights Game: Halloween Gambit,1700,1800,1,0.000,100.000,0.000
2013-01,"Gruenfeld Defense: Three Knights Variation, Burille Variation",1500,1700,1,0.000,100.000,0.000
2013-01,Queen's Pawn Game: Chigorin Variation,1400,1000,1,0.000,100.000,0.000
2013-01,Old Benoni Defense,2200,1700,1,100.000,0.000,0.000
2013-01,Nimzo-Larsen Attack: Modern Variation #4,1300,1400,1,100.000,0.000,0.000
2013-01,Benoni Defense: Hromadka System,2000,1900,1,100.000,0.000,0.000
2013-01,"King's Gambit Accepted, MacLeod Defense",1900,1900,1,100.000,0.000,0.000
2013-01,Petrov's Defense #2,1200,1300,1,100.000,0.000,0.000
2013-01,"Ruy Lopez: Classical Variation, Central Variation",1700,1900,1,0.000,100.000,0.000
2013-01,"Italian Game: Two Knights Defense, Polerio Defense",1400,1500,1,0.000,100.000,0.000
2012-12,French Defense: Normal Variation,1600,1300,1,100.000,0.000,0.000
2013-01,"Indian Game: Colle System, King's Indian Variation",1300,1400,1,100.000,0.000,0.000
2013-01,Philidor Defense: Exchange Variation,1700,1900,1,100.000,0.000,0.000
2013-01,Ruy Lopez,1100,1300,1,100.000,0.000,0.000
2013-01,"Queen's Gambit Declined: Modern, Knight Defense",1500,1700,1,0.000,100.000,0.000
2013-01,"Sicilian Defense: Accelerated Dragon, Modern Variation",1700,1500,1,0.000,100.000,0.000
2013-01,Van Geet Opening: Gruenfeld Defense,1400,1400,1,100.000,0.000,0.000
2013-01,Sicilian Defense: Delayed Alapin,1400,1700,1,0.000,100.000,0.000
2013-01,"Sicilian Defense: Canal Attack, Main Line",1900,1200,1,0.000,0.000,100.000
2013-01,Horwitz Defense,1300,1800,1,0.000,0.000,100.000
2013-01,"Italian Game: Classical Variation, Giuoco Pianissimo",1600,1200,1,100.000,0.000,0.000
2013-01,Modern Defense: Bishop Attack,1300,1500,1,0.000,100.000,0.000
2013-01,"Scotch Game: Scotch Gambit, London Defense",1800,1900,1,100.000,0.000,0.000
2013-01,"Four Knights Game: Scotch Variation, Belgrade Gambit",1300,1700,1,0.000,100.000,0.000
2013-01,"Sicilian Defense: Canal Attack, Main Line",1500,1700,1,0.000,100.000,0.000
2013-01,Benoni Defense: King's Pawn Line,2100,1900,1,100.000,0.000,0.000
2013-01,Scotch Game: Classical Variation,1200,1300,1,100.000,0.000,0.000
2013-01,English Opening: Anglo-Scandinavian Defense,1500,1100,1,100.000,0.000,0.000
2013-01,Richter-Veresov Attack,1600,1800,1,100.000,0.000,0.000
2013-01,Semi-Slav Defense: Romih Variation,1500,1300,1,100.000,0.000,0.000
2013-01,Dutch Defense,1500,2000,1,0.000,100.000,0.000
2013-01,"King's Gambit Accepted, Bishop's Gambit",1400,1600,1,0.000,100.000,0.000
2013-01,Bird Opening: Schlechter Gambit,1300,1600,1,0.000,100.000,0.000
2013-01,Scotch Game: Schmidt Variation,1400,1200,1,100.000,0.000,0.000
2013-01,"Sicilian Defense: Kan Variation, Polugaevsky Variation",1600,1700,1,0.000,100.000,0.000
2013-01,Scotch Game: Steinitz Variation,1700,1500,1,100.000,0.000,0.000
2013-01,French Defense: Steinitz Attack,1700,1900,1,0.000,100.000,0.000
2013-01,"Blackmar-Diemer Gambit: Lemberger Countergambit, Simple Variation",1700,1800,1,0.000,100.000,0.000
2013-01,Tarrasch Defense: Symmetrical Variation,1900,1500,1,0.000,100.000,0.000
2013-01,Queen's Gambit Declined: Traditional Variation,1600,1800,1,100.000,0.000,0.000
2013-01,"King's Gambit Accepted, Stamma Gambit",1900,1800,1,100.000,0.000,0.000
2013-01,"English Opening: King's English Variation, Kramnik-Shirov Counterattack",1400,1100,1,100.000,0.000,0.000
2013-01,Caro-Kann Defense: von Hennig Gambit,1800,1800,1,100.000,0.000,0.000
2013-01,Portuguese Opening,1700,1800,1,0.000,100.000,0.000
2013-01,Ruy Lopez: Classical Variation,1700,1900,1,0.000,100.000,0.000
2013-01,"Queen's Gambit Declined: Ragozin Defense, Alekhine Variation",1500,1400,1,100.000,0.000,0.000
2013-01,Dutch Defense: Queen's Knight Variation,1600,1200,1,0.000,100.000,0.000
2013-01,"Philidor Defense: Nimzowitsch Variation, Klein Variation",1300,1500,1,0.000,100.000,0.000
2013-01,Latvian Gambit: Mlotkowski Variation,1500,1700,1,0.000,100.000,0.000
2013-01,Queen's Gambit,1900,1500,1,100.000,0.000,0.000
2013-01,Ruy Lopez: Bird Variation,1700,1800,1,0.000,100.000,0.000
2013-01,Zukertort Opening: Black Mustang Defense,1500,1200,1,100.000,0.000,0.000
2013-01,St. George Defense,1300,1200,1,100.000,0.000,0.000
2013-01,Latvian Gambit,1500,1600,1,100.000,0.000,0.000
2013-01,Alekhine Defense: Scandinavian Variation,2000,1900,1,100.000,0.000,0.000
2013-01,King's Indian Defense: Four Pawns Attack,1700,1300,1,100.000,0.000,0.000
2013-01,Four Knights Game: Double Spanish,1600,1400,1,100.000,0.000,0.000
2013-01,Blackmar-Diemer Gambit: Euwe Defense,1500,1400,1,100.000,0.000,0.000
2013-01,Four Knights Game: Scotch Variation,1300,1700,1,0.000,100.000,0.000
2013-01,English Opening: Anglo-Dutch Defense,1500,1700,1,100.000,0.000,0.000
2013-01,Canard Opening,1800,1900,1,0.000,100.000,0.000
2013-01,"Sicilian Defense: Smith-Morra Gambit Declined, Wing Formation",1800,1800,1,0.000,100.000,0.000
2013-01,"Italian Game: Scotch Gambit, de Riviere Defense",1400,1600,1,0.000,100.000,0.000
2013-01,Sicilian Defense: Closed Variation,1400,1700,1,0.000,100.000,0.000
2013-01,Englund Gambit Complex: Felbecker Gambit,1500,1600,1,0.000,100.000,0.000
2013-01,Zukertort Opening: Wade Defense,1700,1600,1,100.000,0.000,0.000
2013-01,Lasker Simul Special,1400,1300,1,100.000,0.000,0.000
2013-01,Queen's Pawn Game: Franco-Sicilian Defense,1500,2000,1,0.000,100.000,0.000
2013-01,King's Knight Opening,0,1100,1,100.000,0.000,0.000
2013-01,Vienna Game: Omaha Gambit,1700,1700,1,100.000,0.000,0.000
2013-01,"Queen's Pawn Game: Veresov Attack, Shaviliuk Gambit",1400,1200,1,0.000,100.000,0.000
2013-01,Queen's Indian Defense,1900,1900,1,0.000,100.000,0.000
2013-01,"Benoni Defense: Modern Variation, Snake Variation",1400,1700,1,0.000,100.000,0.000
2013-01,Philidor Defense #2,1000,1500,1,0.000,100.000,0.000
2013-01,Italian Game: Rosentreter Gambit,1400,1900,1,0.000,100.000,0.000
2013-01,"Blackmar-Diemer Gambit Declined, Elbert Countergambit",2000,1900,1,100.000,0.000,0.000
2013-01,English Opening: Caro-Kann Defensive System,1900,1700,1,100.000,0.000,0.000
2013-01,Blackmar-Diemer Gambit,1600,1600,1,0.000,100.000,0.000
2013-01,"Sicilian Defense: Sozin, not Scheveningen",1900,2100,1,100.000,0.000,0.000
2013-01,"English Opening: King's English Variation, Nimzowitsch Variation",1100,1100,1,100.000,0.000,0.000
2013-01,Scotch Game: Benima Defense,1700,1500,1,0.000,100.000,0.000
2013-01,"Blackmar-Diemer Gambit Declined, Langeheinecke Defense",1900,2100,1,0.000,100.000,0.000
2013-01,English Defense,1200,1600,1,100.000,0.000,0.000
2013-01,French Defense: Advance Variation #2,1800,1000,1,100.000,0.000,0.000
2013-01,"Ruy Lopez: Morphy Defense, Steinitz Deferred",1400,1400,1,100.000,0.000,0.000
2013-01,Queen's Pawn Game: Zukertort Variation,1500,1900,1,0.000,100.000,0.000
2013-01,Queen's Pawn Game: Torre Attack,1100,1100,1,100.000,0.000,0.000
2013-01,Mieses Opening,900,1400,1,0.000,100.000,0.000
2013-01,English Opening: Agincourt Defense #3,1900,1800,1,100.000,0.000,0.000
2013-01,Ruy Lopez: Morphy Defense #2,1900,1600,1,100.000,0.000,0.000
2013-01,"Slav Defense: Exchange Variation, Schallopp Variation",1400,1700,1,0.000,100.000,0.000
2013-01,"Danish Gambit Declined, Sorensen Defense",1500,1700,1,100.000,0.000,0.000
2013-01,"Queen's Pawn Game: Veresov Attack, Alburt Defense",1700,1300,1,100.000,0.000,0.000
2013-01,"Russian Game: Modern Attack, Center Variation",1500,1500,1,0.000,100.000,0.000
2013-01,Torre Attack #2,1500,1000,1,100.000,0.000,0.000
2013-01,"Danish Gambit Accepted, Classical Defense",1500,1300,1,100.000,0.000,0.000
2013-01,"Queen's Pawn Game: Colle System, Gruenfeld Formation",1700,1700,1,0.000,100.000,0.000
2013-01,Queen's Indian Defense: Classical Variation,1600,2000,1,100.000,0.000,0.000
2013-01,"Sicilian Defense: French Variation, Westerinen Attack",2000,2100,1,0.000,100.000,0.000
2013-01,Blackmar-Diemer Gambit: Ziegler Defense,1800,1800,1,100.000,0.000,0.000
2013-01,Scandinavian Defense: Gubinsky-Melts Defense,1300,1700,1,0.000,100.000,0.000
2013-01,"Italian Game: Two Knights Defense, Fried Liver Attack",1800,1700,1,100.000,0.000,0.000
2013-01,"English Opening: Symmetrical Variation, Fianchetto Variation",2000,1900,1,100.000,0.000,0.000
2013-01,Blackmar-Diemer Gambit: Ryder Gambit,1600,1800,1,0.000,100.000,0.000
2013-01,"Vienna Game: Vienna Gambit, Steinitz Variation",1200,1300,1,0.000,100.000,0.000
2013-01,Indian Game: Normal Variation,1400,1500,1,100.000,0.000,0.000
2013-01,Russian Game: Urusov Gambit,0,1100,1,0.000,100.000,0.000
2013-01,Nimzowitsch Defense: Williams Variation,1700,1600,1,0.000,100.000,0.000
2013-01,Queen's Gambit Accepted: Accelerated Mannheim Variation,1200,1200,1,0.000,100.000,0.000
2013-01,"Nimzowitsch Defense: Scandinavian Variation, Aachen Gambit",1400,1300,1,100.000,0.000,0.000
2013-01,"Alekhine Defense: Mokele Mbembe, Vavra Defense",1800,1200,1,100.000,0.000,0.000
2013-01,Anderssen Opening,1700,1300,1,100.000,0.000,0.000
2013-01,Dutch Defense: Rubinstein Variation,1600,1800,1,0.000,100.000,0.000
2013-01,Vienna Game: Falkbeer Variation,1000,1500,1,0.000,100.000,0.000
2013-01,Four Knights Game: Italian Variation,1500,2000,1,0.000,100.000,0.000
2013-01,Borg Defense: Borg Gambit,1400,1400,1,100.000,0.000,0.000
2013-01,Semi-Slav Defense: Noteboom Variation,1600,1200,1,100.000,0.000,0.000
2013-01,Nimzo-Larsen Attack: Modern Variation,1400,1300,1,0.000,100.000,0.000
2013-01,"King's Gambit Accepted, Schallopp Defense",1700,1400,1,100.000,0.000,0.000
2013-01,Scandinavian Defense: Boehnke Gambit,2000,1600,1,100.000,0.000,0.000
2013-01,"Queen's Gambit Declined: Harrwitz Attack, Orthodox Defense",1600,1500,1,100.000,0.000,0.000
2013-01,King's Indian Defense: Six Pawns Attack,1800,1600,1,100.000,0.000,0.000
2013-01,Duras Gambit,1200,900,1,100.000,0.000,0.000
2013-01,Hungarian Opening: Slav Formation,1300,1800,1,0.000,100.000,0.000
2013-01,French Defense: Steinitz Attack,1500,1000,1,100.000,0.000,0.000
2013-01,"Nimzowitsch Defense: Kennedy Variation, Linksspringer Variation",1800,1100,1,100.000,0.000,0.000
2013-01,Reti Opening,2000,1500,1,100.000,0.000,0.000
2013-01,Sicilian Defense: Lasker-Pelikan Variation,1900,1700,1,0.000,100.000,0.000
2013-01,"Bishop's Opening: Vienna Hybrid, Spielmann Attack",1500,1800,1,0.000,100.000,0.000
2013-01,Dutch Defense: Rubinstein Variation,1300,1500,1,100.000,0.000,0.000
2013-01,Catalan Opening,900,2100,1,0.000,100.000,0.000
2013-01,English Opening: Carls-Bremen System,1700,1300,1,100.000,0.000,0.000
2013-01,French Defense: Classical Variation,1700,2200,1,0.000,100.000,0.000
2013-01,"Semi-Slav Defense: Noteboom Variation, Anti-Noteboom Variation",1700,1900,1,0.000,0.000,100.000
2013-01,"Vienna Game: Vienna Gambit, Steinitz Variation",2100,2000,1,0.000,100.000,0.000
2013-01,Englund Gambit,1100,1400,1,0.000,100.000,0.000
2013-01,"Pterodactyl Defense: Sicilian, Rhamporhynchus",1800,1800,1,0.000,100.000,0.000
2013-01,"Gruenfeld Defense: Exchange Variation, Modern Exchange Variation",2000,2100,1,0.000,0.000,100.000
2013-01,"Queen's Gambit Declined: Tarrasch Defense, Pseudo-Tarrasch",2100,1800,1,100.000,0.000,0.000
2013-01,Rat Defense: English Rat,1900,1800,1,100.000,0.000,0.000
2013-01,"Sicilian Defense: Closed Variation, Traditional",1500,2000,1,0.000,100.000,0.000
2013-01,French Defense: Diemer-Duhm Gambit,1700,1700,1,0.000,100.000,0.000
2013-01,"Sicilian Defense: Lasker-Pelikan Variation, Schlechter Variation",1800,1900,1,100.000,0.000,0.000
2013-01,"King's Gambit Accepted, Bishop's Gambit, Maurian Defense",1200,1300,1,0.000,100.000,0.000
2013-01,"King's Gambit Accepted, Becker Defense",1300,1300,1,100.000,0.000,0.000
2013-01,Russian Game: Three Knights Game,1600,1000,1,0.000,100.000,0.000
2013-01,Four Knights Game: Ranken Variation,1200,1400,1,0.000,100.000,0.000
2013-01,Modern Defense: Averbakh Variation,1900,1600,1,100.000,0.000,0.000
2013-01,"French Defense: Advance Variation, Euwe Variation",1500,2000,1,0.000,100.000,0.000
2013-01,"Nimzo-Indian Defense: 4.e3 e8g8, 5.Nf3, without ...d5",1600,1500,1,0.000,100.000,0.000
2013-01,Queen's Pawn Game: Colle System,1300,1700,1,0.000,100.000,0.000
2013-01,Blackmar-Diemer Gambit #2,1700,1400,1,100.000,0.000,0.000
2013-01,"Ruy Lopez: Classical Variation, Zukertort Gambit",1900,1300,1,100.000,0.000,0.000
2013-01,Scotch Game: Mieses Variation,1800,1700,1,100.000,0.000,0.000
2013-01,Nimzo-Indian Defense: Romanishin Variation,1800,1900,1,0.000,100.000,0.000
2013-01,"English Opening: King's English Variation, Reversed Closed Sicilian",1200,1500,1,0.000,100.000,0.000
2013-01,Reti Opening: Reti Accepted,1700,1600,1,100.000,0.000,0.000
2013-01,"Vienna Game: Stanley Variation, Reversed Spanish",1800,1400,1,100.000,0.000,0.000
2013-01,Gruenfeld Defense: Three Knights Variation,1800,1900,1,100.000,0.000,0.000
2013-01,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,2000,1900,1,100.000,0.000,0.000
2013-01,King's Indian Defense: 3.Nc3,1800,1500,1,100.000,0.000,0.000
2013-01,King's Pawn Game: Nimzowitsch Defense,1700,1300,1,0.000,100.000,0.000
2013-01,French Defense: Steiner Variation,1200,1700,1,0.000,100.000,0.000
2013-01,English Defense #2,2200,1400,1,100.000,0.000,0.000
2013-01,King's Gambit,1200,1600,1,100.000,0.000,0.000
2013-01,Zukertort Opening: Kingside Fianchetto,1900,2000,1,100.000,0.000,0.000
2013-01,King's Knight Opening,1900,1100,1,100.000,0.000,0.000
2013-01,Pirc Defense: Classical Variation,1600,1200,1,100.000,0.000,0.000
2013-01,Modern Defense: Improved Maroczy,1500,1600,1,100.000,0.000,0.000
2013-01,Four Knights Game: Gunsberg Variation,1400,1100,1,100.000,0.000,0.000
2013-01,Caro-Kann Defense: Advance Variation,1500,2000,1,0.000,100.000,0.000
2013-01,Van Geet Opening: Sleipnir Gambit,1600,1500,1,0.000,100.000,0.000
2013-01,"Vienna Game: Stanley Variation, Reversed Spanish",1400,1200,1,0.000,100.000,0.000
2013-01,Reti Opening #2,1300,1900,1,0.000,100.000,0.000
2013-01,Tarrasch Defense,2100,1500,1,100.000,0.000,0.000
2013-01,"English Opening: King's English Variation, Nimzowitsch Variation",1400,1700,1,100.000,0.000,0.000
2013-01,Queen's Pawn Game: Franco-Sicilian Defense,1400,1800,1,100.000,0.000,0.000
2013-01,"Pirc Defense: Austrian Attack, Weiss Variation",1900,1500,1,100.000,0.000,0.000
2013-01,"Italian Game: Scotch Gambit, Walbrodt-Baird Gambit",1900,1700,1,100.000,0.000,0.000
2013-01,"French Defense: Classical Variation, Burn Variation, Main Line",1900,1800,1,100.000,0.000,0.000
2013-01,Sicilian Defense: Morphy Gambit,1800,1600,1,100.000,0.000,0.000
2013-01,Bird Opening,1700,1900,1,0.000,100.000,0.000
2013-01,Ponziani Opening: Jaenisch Counterattack,1600,1800,1,0.000,100.000,0.000
2013-01,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation",1500,1000,1,100.000,0.000,0.000
2013-01,Bogo-Indian Defense: Exchange Variation,2100,1800,1,100.000,0.000,0.000
2013-01,"Nimzowitsch Defense: Scandinavian Variation, Exchange Variation",1500,1100,1,100.000,0.000,0.000
2013-01,Elephant Gambit: Paulsen Countergambit,1800,1500,1,100.000,0.000,0.000
2013-01,"Italian Game: Two Knights Defense, Max Lange Attack",1700,1700,1,100.000,0.000,0.000
2013-01,Dutch Defense: Queen's Knight Variation,1700,1500,1,100.000,0.000,0.000
2013-01,Russian Game: Modern Attack,1400,1400,1,100.000,0.000,0.000
2013-01,Ruy Lopez: Fianchetto Defense,1900,1600,1,100.000,0.000,0.000
2013-01,French Defense: Knight Variation,1300,1000,1,100.000,0.000,0.000
2013-01,Scotch Game: Goering Gambit,2100,2000,1,0.000,100.000,0.000
2013-01,Philidor Defense: Nimzowitsch Variation #2,1600,1500,1,100.000,0.000,0.000
2013-01,Zukertort Opening: Dutch Variation,1900,2000,1,0.000,100.000,0.000
2013-01,French Defense: Paulsen Variation,1900,2000,1,0.000,100.000,0.000
2013-01,Philidor Defense: Philidor Countergambit,1800,1500,1,100.000,0.000,0.000
2013-01,Bird Opening: Schlechter Gambit,1200,1500,1,0.000,100.000,0.000
2013-01,"Englund Gambit Declined, Reversed Alekhine",1000,1300,1,0.000,100.000,0.000
2013-01,Zukertort Opening,1600,1200,1,100.000,0.000,0.000
2013-01,"Scotch Game: Scotch Gambit, Dubois Reti Defense",1100,1000,1,0.000,100.000,0.000
2013-01,Torre Attack #2,2200,1700,1,100.000,0.000,0.000
2013-01,Polish Opening: Czech Defense,1500,1600,1,100.000,0.000,0.000
2013-01,"Ruy Lopez: Berlin Defense, Beverwijk Variation",1200,1300,1,0.000,100.000,0.000
2013-01,"Englund Gambit Declined, Reversed Krebs",1500,1500,1,0.000,100.000,0.000
2013-01,"Queen's Gambit Refused: Baltic Defense, Pseudo-Chigorin",1500,1500,1,100.000,0.000,0.000
2013-01,"Queen's Pawn Game: Levitsky Attack, Welling Variation",2000,1400,1,0.000,100.000,0.000
2013-01,Blackmar-Diemer Gambit: Zeller Defense,1300,1500,1,0.000,100.000,0.000
2013-01,Alekhine Defense: The Squirrel,1800,1800,1,100.000,0.000,0.000
2013-01,"Queen's Gambit Refused: Baltic Defense, Pseudo-Slav",1400,1200,1,0.000,100.000,0.000
2013-01,"King's Indian Defense: Fianchetto Variation, Classical Fianchetto",1800,1700,1,100.000,0.000,0.000
2013-01,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",1800,1700,1,100.000,0.000,0.000
2013-01,"Four Knights Game: Spanish Variation, Classical Variation",1500,1700,1,0.000,100.000,0.000
2013-01,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",1400,900,1,100.000,0.000,0.000
2013-01,Russian Game: Cozio (Lasker) Attack,1700,1600,1,0.000,100.000,0.000
2013-01,Tarrasch Defense: Symmetrical Variation,1600,1700,1,100.000,0.000,0.000
2013-01,"Caro-Kann Defense: Panov Attack, Modern Defense",1900,1800,1,100.000,0.000,0.000
2013-01,Tarrasch Defense: Symmetrical Variation,2100,1900,1,0.000,0.000,100.000
2013-01,Budapest Defense: Rubinstein Variation,1400,1400,1,100.000,0.000,0.000
2013-01,Ruy Lopez: Bird Variation,1400,1100,1,100.000,0.000,0.000
2013-01,Slav Defense: Three Knights Variation,1800,2100,1,0.000,100.000,0.000
2013-01,"Italian Game: Giuoco Pianissimo, Normal",1300,1600,1,0.000,0.000,100.000
2013-01,Queen's Gambit,1200,1500,1,100.000,0.000,0.000
2013-01,"English Opening: Anglo-Indian Defense, Scandinavian Defense",1400,1800,1,0.000,100.000,0.000
2013-01,King's Indian Attack: Sicilian Variation,1500,1500,1,0.000,100.000,0.000
2013-01,"Russian Game: Classical Attack, Closed Variation",1500,1900,1,0.000,100.000,0.000
2013-01,"Sicilian Defense: Alapin Variation, Smith-Morra Declined",1700,1600,1,0.000,100.000,0.000
2013-01,Nimzowitsch Defense: Breyer Variation,1300,1200,1,100.000,0.000,0.000
2013-01,English Opening: Anglo-Gruenfeld Defense,2000,1800,1,0.000,0.000,100.000
2013-01,Franco-Benoni Defense,1700,1200,1,100.000,0.000,0.000
2013-01,French Defense: Steiner Variation,1300,1600,1,0.000,100.000,0.000
2013-01,Indian Game: Normal Variation,1700,1600,1,0.000,100.000,0.000
2013-01,Horwitz Defense,1000,1800,1,0.000,100.000,0.000
2013-01,Queen's Gambit Declined,2000,1400,1,100.000,0.000,0.000
2013-01,Queen's Gambit Refused: Baltic Defense,2100,1500,1,0.000,100.000,0.000
2013-01,French Defense: Steiner Variation,1800,1900,1,0.000,100.000,0.000
2013-01,"Queen's Gambit Refused: Chigorin Defense, Modern Gambit",1300,1500,1,100.000,0.000,0.000
2013-01,Sicilian Defense: Franco-Sicilian Variation,2000,1800,1,100.000,0.000,0.000
2013-01,Sicilian Defense: Hyperaccelerated Fianchetto,1500,1700,1,0.000,100.000,0.000
2013-01,Philidor Defense,2000,1800,1,100.000,0.000,0.000
2013-01,Queen's Gambit Refused: Marshall Defense,1000,1300,1,100.000,0.000,0.000
2013-01,Philidor Defense: Lopez Countergambit,1100,1600,1,0.000,100.000,0.000
2013-01,"Queen's Gambit Declined: Semi-Tarrasch Defense, Exchange Variation",1500,1600,1,100.000,0.000,0.000
2013-01,Torre Attack,1800,1300,1,100.000,0.000,0.000
2013-01,Dutch Defense: Classical Variation,1500,1800,1,0.000,100.000,0.000
2013-01,Bishop's Opening: Urusov Gambit,1900,1700,1,0.000,100.000,0.000
2013-01,"French Defense: Winawer Variation, Classical Variation",1800,1700,1,100.000,0.000,0.000
2013-01,Englund Gambit Complex: Hartlaub-Charlick Gambit,1400,1200,1,100.000,0.000,0.000
2013-01,Modern Defense,1100,1000,1,0.000,100.000,0.000
2013-01,Bishop's Opening: Berlin Defense,1300,1800,1,0.000,100.000,0.000
2013-01,Zukertort Opening: Tennison Gambit,1400,1000,1,100.000,0.000,0.000
2013-01,Caro-Kann Defense: Classical Variation,1500,1600,1,100.000,0.000,0.000
2013-01,Sicilian Defense: Wing Gambit,2000,1600,1,100.000,0.000,0.000
2013-01,Blackmar-Diemer Gambit #2,1400,1800,1,0.000,100.000,0.000
2013-01,Queen's Gambit Declined: Exchange Variation,1500,1500,1,100.000,0.000,0.000
2013-01,"Sicilian Defense: Accelerated Dragon, Maroczy Bind",1500,1600,1,0.000,100.000,0.000
2013-01,Mieses Opening,2100,1900,1,100.000,0.000,0.000
2013-01,Semi-Slav Defense: Accelerated Meran Variation,1600,1300,1,100.000,0.000,0.000
2013-01,King's Indian Defense: Six Pawns Attack,1900,1700,1,100.000,0.000,0.000
2013-01,King's Pawn Opening: 2.b3,1200,1300,1,100.000,0.000,0.000
2013-01,"Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense",1600,2100,1,0.000,100.000,0.000
2013-01,Scotch Game,1100,1600,1,0.000,100.000,0.000
2013-01,Ruy Lopez: Exchange Variation,1600,2000,1,0.000,100.000,0.000
2013-01,Rubinstein Opening,1600,1900,1,0.000,100.000,0.000
2013-01,Ruy Lopez: Morphy Defense,1700,1500,1,0.000,100.000,0.000
2013-01,Queen's Gambit Accepted: Janowski-Larsen Variation,1500,1500,1,100.000,0.000,0.000
2013-01,Sicilian Defense: Wing Gambit,1800,1800,1,0.000,100.000,0.000
2013-01,Sicilian Defense: Franco-Sicilian Variation,1900,1800,1,0.000,100.000,0.000
2013-01,Old Benoni Defense,1200,0,1,100.000,0.000,0.000
2013-01,Scandinavian Defense: Blackburne Gambit,1700,1400,1,100.000,0.000,0.000
2013-01,"Slav Defense: Quiet Variation, Pin Defense",1600,1600,1,0.000,100.000,0.000
2013-01,Philidor Defense: Exchange Variation #3,1100,1400,1,0.000,100.000,0.000
2013-01,Bird Opening: From's Gambit,1500,1400,1,100.000,0.000,0.000
2013-01,"Ruy Lopez: Morphy Defense, Modern Steinitz Defense",1400,1900,1,0.000,100.000,0.000
2013-01,Three Knights Opening,1600,1200,1,100.000,0.000,0.000
2013-01,"Queen's Pawn Opening: Veresov, Richter Attack",1600,1800,1,0.000,100.000,0.000
2013-01,English Opening: Agincourt Defense #2,1800,2000,1,0.000,100.000,0.000
2013-01,Indian Game: Normal Variation,1600,1600,1,100.000,0.000,0.000
2013-01,Gedult's Opening,1100,2100,1,0.000,100.000,0.000
2013-01,"Italian Game: Two Knights Defense, Knight Attack",1600,1200,1,100.000,0.000,0.000
2013-01,Ruy Lopez: Closed Variations,1900,1800,1,100.000,0.000,0.000
2013-01,Ruy Lopez: Berlin Defense #2,1600,1100,1,100.000,0.000,0.000
2013-01,"Nimzowitsch Defense: Scandinavian Variation, Exchange Variation, Marshall Gambit",1100,1700,1,0.000,100.000,0.000
2013-01,"English Opening: Symmetrical Variation, Full Symmetry Line",1600,1300,1,100.000,0.000,0.000
2013-01,Alekhine Defense #2,1200,1800,1,0.000,100.000,0.000
2013-01,Queen's Gambit Accepted,1200,1000,1,0.000,100.000,0.000
2013-01,"Queen's Gambit Refused: Albin Countergambit, Normal Line",1600,1400,1,0.000,100.000,0.000
